Year	   month	Tmax	Tmin	Prec	PAR	CO2
2191	2	-9.4	-21.1	63.4	308.2	389.3
2191	3	-0.9	-12.7	58.0	546.7	389.3
2191	4	5.4	-6.4	59.1	1040.9	389.3
2191	5	12.8	0.9	70.4	1109.5	389.3
2191	6	17.9	6.0	108.3	841.6	389.3
2191	7	23.0	11.1	111.8	890.6	389.3
2191	8	21.1	9.2	108.9	680.5	389.3
2191	9	17.2	5.3	90.7	615.7	389.3
2191	10	6.6	-5.2	85.2	277.2	389.3
2191	11	-0.4	-12.2	82.2	186.2	389.3
2191	12	-6.7	-18.5	66.8	176.0	389.3
2192	1	-18.5	-30.2	66.2	125.1	389.3
2192	2	-11.4	-23.1	61.3	329.6	389.3
2192	3	-0.2	-12.0	64.5	647.4	389.3
2192	4	7.8	-4.0	64.7	1043.2	389.3
2192	5	15.0	3.1	77.7	1095.8	389.3
2192	6	18.9	7.0	101.2	1009.0	389.3
2192	7	22.1	10.2	109.7	921.9	389.3
2192	8	20.1	8.3	101.0	668.4	389.3
2192	9	12.1	0.2	109.6	599.7	389.3
2192	10	5.3	-6.5	86.6	308.3	389.3
2192	11	0.7	-11.1	80.8	157.8	389.3
2192	12	-11.7	-23.5	67.1	136.9	389.3
2193	1	-12.8	-24.6	67.4	127.2	389.3
2193	2	-13.2	-25.0	56.3	333.9	389.3
2193	3	-4.7	-16.5	57.7	806.1	389.3
2193	4	3.9	-7.9	67.0	995.2	389.3
2193	5	13.5	1.7	78.2	1109.1	389.3
2193	6	21.0	9.1	111.9	1044.4	389.3
2193	7	22.0	10.1	123.2	837.6	389.3
2193	8	22.1	10.2	111.8	763.8	389.3
2193	9	14.0	2.2	120.4	561.1	389.3
2193	10	7.6	-4.3	83.2	283.4	389.3
2193	11	-3.9	-15.7	92.2	168.5	389.3
2193	12	-2.5	-14.2	68.1	165.4	389.3
2194	1	-11.7	-23.4	59.0	129.8	389.3
2194	2	-10.0	-21.8	58.3	334.7	389.3
2194	3	-4.1	-15.9	51.4	820.0	389.3
2194	4	5.6	-6.2	59.9	971.4	389.3
2194	5	11.6	-0.2	73.3	997.4	389.3
2194	6	20.0	8.1	101.7	953.8	389.3
2194	7	21.7	9.8	108.7	798.0	389.3
2194	8	21.3	9.4	110.4	696.8	389.3
2194	9	15.5	3.6	92.5	604.4	389.3
2194	10	7.8	-4.0	76.9	283.0	389.3
2194	11	2.6	-9.2	85.5	181.5	389.3
2194	12	-6.7	-18.5	58.2	189.5	389.3
2195	1	-15.6	-27.4	62.8	137.6	389.3
2195	2	-10.2	-22.0	45.3	364.2	389.3
2195	3	1.0	-10.8	52.0	864.1	389.3
2195	4	5.4	-6.5	65.0	1106.0	389.3
2195	5	16.4	4.5	72.9	1095.1	389.3
2195	6	21.6	9.7	103.6	898.7	389.3
2195	7	22.5	10.6	111.4	874.2	389.3
2195	8	22.2	10.3	104.7	877.4	389.3
2195	9	16.0	4.2	100.5	532.2	389.3
2195	10	8.2	-3.7	81.5	263.0	389.3
2195	11	3.9	-7.9	76.6	175.0	389.3
2195	12	-8.7	-20.4	63.8	150.3	389.3
2196	1	-12.1	-23.8	56.2	152.6	389.3
2196	2	-10.0	-21.8	58.0	357.3	389.3
2196	3	-0.8	-12.6	57.0	726.6	389.3
2196	4	0.1	-11.7	56.7	748.7	389.3
2196	5	13.0	1.2	74.9	907.3	389.3
2196	6	19.1	7.3	107.3	1060.0	389.3
2196	7	23.8	11.8	105.3	914.9	389.3
2196	8	19.7	7.8	111.7	750.6	389.3
2196	9	14.8	2.9	104.9	502.3	389.3
2196	10	7.2	-4.6	95.0	273.8	389.3
2196	11	-3.0	-14.7	82.1	152.4	389.3
2196	12	-13.0	-24.7	72.1	157.6	389.3
2197	1	-6.0	-17.8	61.0	135.6	389.3
2197	2	-9.2	-21.0	55.0	298.4	389.3
2197	3	0.6	-11.2	55.7	804.9	389.3
2197	4	7.5	-4.3	60.0	927.9	389.3
2197	5	14.6	2.7	83.1	803.1	389.3
2197	6	20.4	8.5	90.3	898.8	389.3
2197	7	24.1	12.2	109.9	962.3	389.3
2197	8	20.5	8.6	104.4	603.5	389.3
2197	9	12.6	0.7	104.7	534.0	389.3
2197	10	6.0	-5.8	84.6	289.6	389.3
2197	11	0.3	-11.5	96.7	170.2	389.3
2197	12	-5.6	-17.4	59.4	158.6	389.3
2198	1	-13.1	-24.8	59.4	137.7	389.3
2198	2	-6.0	-17.8	62.6	318.8	389.3
2198	3	-4.2	-15.9	59.8	646.4	389.3
2198	4	4.8	-7.1	58.7	938.9	389.3
2198	5	11.1	-0.8	76.9	1147.5	389.3
2198	6	18.4	6.5	107.9	1003.7	389.3
2198	7	21.5	9.6	115.3	787.2	389.3
2198	8	20.1	8.2	95.9	739.5	389.3
2198	9	15.0	3.2	100.6	627.8	389.3
2198	10	7.5	-4.4	79.4	326.0	389.3
2198	11	-2.1	-13.9	72.0	161.6	389.3
2198	12	-6.5	-18.3	72.1	183.4	389.3
2199	1	-9.1	-20.9	57.9	145.0	389.3
2199	2	-9.4	-21.2	52.1	341.4	389.3
2199	3	-0.4	-12.2	55.1	865.9	389.3
2199	4	5.3	-6.5	63.7	990.2	389.3
2199	5	12.7	0.9	72.2	1070.9	389.3
2199	6	18.4	6.5	114.2	1112.7	389.3
2199	7	23.2	11.3	93.8	670.2	389.3
2199	8	21.0	9.1	99.5	715.8	389.3
2199	9	14.5	2.6	96.9	580.7	389.3
2199	10	9.6	-2.3	86.1	272.8	389.3
2199	11	1.4	-10.4	80.1	157.2	389.3
2199	12	-9.4	-21.2	68.3	141.4	389.3
2200	1	-15.3	-27.1	60.8	123.0	389.3
2200	2	-9.2	-20.9	53.1	303.9	389.3
2200	3	-5.9	-17.7	58.7	730.5	389.3
2200	4	6.2	-5.7	67.2	1010.3	389.3
2200	5	13.6	1.8	69.2	1096.5	389.3
2200	6	20.5	8.6	113.6	944.6	389.3
2200	7	21.7	9.8	129.9	886.7	389.3
2200	8	19.9	8.0	113.5	718.6	389.3
2200	9	14.1	2.3	111.7	623.7	389.3
2200	10	7.8	-4.1	78.7	317.1	389.3
2200	11	2.0	-9.8	92.0	179.7	389.3
2200	12	-7.0	-18.8	64.6	130.6	389.3
2201	1	-11.0	-22.8	64.2	135.3	389.3
2201	2	-8.2	-20.0	51.6	367.7	389.3
2201	3	-1.1	-12.9	67.4	699.6	389.3
2201	4	2.9	-8.9	59.9	1164.2	389.3
2201	5	14.0	2.1	70.2	1203.8	389.3
2201	6	21.4	9.5	92.7	1080.6	389.3
2201	7	22.8	10.9	105.1	766.0	389.3
2201	8	19.9	8.0	115.9	610.8	389.3
2201	9	12.1	0.2	95.8	555.9	389.3
2201	10	8.4	-3.4	74.3	326.3	389.3
2201	11	-0.1	-11.9	87.4	150.7	389.3
2201	12	-9.4	-21.2	65.2	157.0	389.3
2202	1	-13.0	-24.8	64.1	145.6	389.3
2202	2	-9.4	-21.1	52.8	313.0	389.3
2202	3	-2.8	-14.5	51.3	741.7	389.3
2202	4	6.0	-5.8	63.7	841.0	389.3
2202	5	16.0	4.2	73.1	1018.2	389.3
2202	6	19.7	7.8	101.5	1185.1	389.3
2202	7	21.2	9.3	123.9	803.5	389.3
2202	8	22.0	10.1	103.5	709.5	389.3
2202	9	11.5	-0.4	85.4	617.7	389.3
2202	10	5.9	-6.0	82.2	286.7	389.3
2202	11	1.1	-10.7	92.0	185.6	389.3
2202	12	-9.9	-21.7	64.2	157.6	389.3
2203	1	-12.0	-23.7	54.1	126.2	389.3
2203	2	-11.1	-22.8	61.8	278.3	389.3
2203	3	-7.5	-19.3	60.6	625.2	389.3
2203	4	4.5	-7.3	59.0	1038.7	389.3
2203	5	17.1	5.2	79.8	1186.2	389.3
2203	6	18.6	6.7	105.1	1055.9	389.3
2203	7	24.1	12.2	112.0	780.2	389.3
2203	8	21.1	9.2	110.3	667.5	389.3
2203	9	15.1	3.3	99.0	543.0	389.3
2203	10	10.0	-1.9	84.0	269.6	389.3
2203	11	-1.5	-13.3	79.9	160.4	389.3
2203	12	-12.7	-24.5	71.0	156.9	389.3
2204	1	-10.4	-22.1	57.6	139.3	389.3
2204	2	-10.1	-21.8	53.6	357.2	389.3
2204	3	0.1	-11.7	62.0	683.7	389.3
2204	4	4.6	-7.2	57.0	1018.0	389.3
2204	5	14.4	2.6	75.3	1142.5	389.3
2204	6	19.4	7.5	101.7	1029.3	389.3
2204	7	23.6	11.7	127.3	946.5	389.3
2204	8	19.8	7.9	111.1	757.3	389.3
2204	9	15.4	3.5	107.4	623.8	389.3
2204	10	7.2	-4.7	79.9	267.1	389.3
2204	11	0.3	-11.5	81.1	158.5	389.3
2204	12	-4.9	-16.6	68.0	176.1	389.3
2205	1	-12.2	-23.9	62.4	133.7	389.3
2205	2	-8.1	-19.9	55.0	360.3	389.3
2205	3	-1.8	-13.6	54.4	745.2	389.3
2205	4	6.8	-5.0	63.5	1142.1	389.3
2205	5	15.1	3.2	73.8	899.6	389.3
2205	6	20.9	9.0	95.5	831.3	389.3
2205	7	23.1	11.2	118.1	911.9	389.3
2205	8	19.4	7.6	112.1	819.6	389.3
2205	9	14.0	2.2	89.9	542.4	389.3
2205	10	7.5	-4.3	86.2	231.4	389.3
2205	11	-2.8	-14.6	80.5	175.6	389.3
2205	12	-8.4	-20.1	70.9	178.9	389.3
2206	1	-9.0	-20.8	67.7	165.1	389.3
2206	2	-11.7	-23.5	62.4	360.5	389.3
2206	3	-0.1	-11.9	56.4	665.4	389.3
2206	4	4.9	-7.0	65.4	1256.8	389.3
2206	5	11.4	-0.4	78.5	980.2	389.3
2206	6	21.5	9.6	99.6	737.9	389.3
2206	7	23.3	11.4	122.1	866.8	389.3
2206	8	19.4	7.5	109.6	690.6	389.3
2206	9	14.2	2.3	94.6	581.6	389.3
2206	10	5.2	-6.7	83.5	285.3	389.3
2206	11	-2.7	-14.4	79.7	150.8	389.3
2206	12	-14.5	-26.2	58.3	146.9	389.3
2207	1	-11.5	-23.3	66.2	104.1	389.3
2207	2	-9.4	-21.2	62.6	397.7	389.3
2207	3	-3.1	-14.9	63.0	799.7	389.3
2207	4	9.3	-2.5	62.3	862.5	389.3
2207	5	16.0	4.1	86.1	1035.6	389.3
2207	6	18.1	6.2	105.3	1132.9	389.3
2207	7	23.6	11.7	109.1	909.2	389.3
2207	8	19.6	7.7	105.3	806.0	389.3
2207	9	13.8	2.0	97.1	575.3	389.3
2207	10	8.5	-3.3	78.6	207.3	389.3
2207	11	-1.2	-13.0	84.0	159.9	389.3
2207	12	-6.5	-18.2	66.2	132.0	389.3
2208	1	-9.3	-21.0	59.8	135.7	389.3
2208	2	-7.4	-19.2	55.4	313.9	389.3
2208	3	-4.2	-16.0	60.1	787.7	389.3
2208	4	4.8	-7.0	63.9	840.2	389.3
2208	5	14.2	2.3	83.6	962.0	389.3
2208	6	21.3	9.4	101.0	1261.6	389.3
2208	7	24.2	12.3	122.6	830.3	389.3
2208	8	21.1	9.2	100.2	591.1	389.3
2208	9	15.6	3.7	110.0	534.0	389.3
2208	10	5.4	-6.5	76.5	280.1	389.3
2208	11	-2.1	-13.9	89.7	149.0	389.3
2208	12	-4.5	-16.3	68.0	163.4	389.3
2209	1	-10.2	-21.9	59.1	143.9	389.3
2209	2	-7.9	-19.7	56.8	371.8	389.3
2209	3	-3.0	-14.8	52.1	784.2	389.3
2209	4	4.3	-7.5	56.6	797.0	389.3
2209	5	16.1	4.3	73.0	1050.8	389.3
2209	6	19.3	7.4	89.0	893.7	389.3
2209	7	19.8	7.9	113.3	897.1	389.3
2209	8	22.6	10.7	110.3	727.2	389.3
2209	9	13.7	1.9	102.6	553.3	389.3
2209	10	6.3	-5.6	76.4	264.4	389.3
2209	11	1.1	-10.7	81.2	168.1	389.3
2209	12	-11.6	-23.4	63.0	152.9	389.3
2210	1	-10.3	-22.1	58.0	160.0	389.3
2210	2	-7.0	-18.8	56.9	398.1	389.3
2210	3	-6.1	-17.9	58.5	684.5	389.3
2210	4	3.8	-8.0	51.9	920.3	389.3
2210	5	13.0	1.2	76.4	805.2	389.3
2210	6	22.4	10.5	93.4	989.3	389.3
2210	7	22.5	10.6	124.2	726.4	389.3
2210	8	20.7	8.8	117.7	724.7	389.3
2210	9	12.1	0.2	101.9	576.2	389.3
2210	10	9.4	-2.5	76.1	259.9	389.3
2210	11	-1.1	-12.9	83.0	180.0	389.3
2210	12	-8.3	-20.0	69.0	154.7	389.3
2211	1	-11.9	-23.6	65.5	136.5	389.3
2211	2	-11.7	-23.4	56.6	321.0	389.3
2211	3	0.1	-11.7	59.1	700.8	389.3
2211	4	10.8	-1.0	58.4	1005.5	389.3
2211	5	17.2	5.4	70.2	1030.2	389.3
2211	6	21.6	9.7	99.9	1037.2	389.3
2211	7	23.6	11.7	103.5	931.4	389.3
2211	8	20.3	8.4	96.0	940.3	389.3
2211	9	15.2	3.3	104.6	460.5	389.3
2211	10	7.4	-4.5	92.6	179.0	389.3
2211	11	1.1	-10.7	76.7	170.7	389.3
2211	12	-8.5	-20.2	63.2	149.3	389.3
2212	1	-12.1	-23.9	59.8	153.2	389.3
2212	2	-11.0	-22.8	54.8	338.3	389.3
2212	3	1.4	-10.4	52.0	789.7	389.3
2212	4	6.3	-5.5	62.5	1020.8	389.3
2212	5	12.6	0.7	81.7	962.6	389.3
2212	6	18.4	6.5	105.5	923.5	389.3
2212	7	21.2	9.3	127.7	685.4	389.3
2212	8	21.3	9.4	89.4	747.1	389.3
2212	9	12.4	0.6	108.2	528.5	389.3
2212	10	10.6	-1.2	89.6	267.6	389.3
2212	11	4.1	-7.8	82.2	163.1	389.3
2212	12	-7.5	-19.3	64.7	183.3	389.3
2213	1	-8.2	-20.0	61.1	158.5	389.3
2213	2	-7.0	-18.7	61.3	309.8	389.3
2213	3	-0.8	-12.6	54.3	687.8	389.3
2213	4	3.9	-7.9	60.3	1040.8	389.3
2213	5	15.3	3.4	73.0	975.4	389.3
2213	6	19.6	7.7	97.4	1053.5	389.3
2213	7	22.9	10.9	131.7	873.2	389.3
2213	8	22.8	10.9	104.0	828.0	389.3
2213	9	16.6	4.8	107.3	551.6	389.3
2213	10	8.6	-3.2	78.9	305.7	389.3
2213	11	0.0	-11.8	85.0	150.5	389.3
2213	12	-11.3	-23.0	59.9	180.2	389.3
2214	1	-10.7	-22.5	67.1	133.4	389.3
2214	2	-6.8	-18.6	57.3	356.6	389.3
2214	3	-0.6	-12.4	57.9	675.7	389.3
2214	4	4.0	-7.8	57.2	768.9	389.3
2214	5	14.3	2.4	80.1	1061.6	389.3
2214	6	20.0	8.1	109.4	795.1	389.3
2214	7	22.9	11.0	120.3	753.6	389.3
2214	8	19.7	7.8	94.9	648.2	389.3
2214	9	14.3	2.4	91.4	610.4	389.3
2214	10	7.2	-4.7	78.2	263.5	389.3
2214	11	4.0	-7.8	77.5	157.5	389.3
2214	12	-9.2	-20.9	68.2	163.5	389.3
2215	1	-12.2	-23.9	61.2	151.6	389.3
2215	2	-5.5	-17.2	56.5	410.9	389.3
2215	3	-3.3	-15.1	65.6	707.9	389.3
2215	4	7.0	-4.8	62.0	1091.8	389.3
2215	5	14.6	2.7	90.1	1036.0	389.3
2215	6	19.2	7.3	107.0	1161.1	389.3
2215	7	23.6	11.7	104.1	816.0	389.3
2215	8	25.0	13.1	113.9	884.2	389.3
2215	9	15.2	3.3	98.2	758.3	389.3
2215	10	8.6	-3.3	71.1	267.9	389.3
2215	11	0.9	-10.9	81.9	147.8	389.3
2215	12	-12.2	-23.9	67.5	167.5	389.3
2216	1	-12.3	-24.0	57.8	137.3	389.3
2216	2	-8.7	-20.4	61.4	411.9	389.3
2216	3	-2.7	-14.5	60.1	723.8	389.3
2216	4	8.0	-3.9	59.3	922.6	389.3
2216	5	10.1	-1.8	71.5	959.6	389.3
2216	6	19.7	7.8	110.5	1052.0	389.3
2216	7	24.5	12.5	143.3	902.0	389.3
2216	8	20.5	8.6	107.8	875.1	389.3
2216	9	15.8	3.9	94.7	530.1	389.3
2216	10	9.6	-2.2	79.5	292.8	389.3
2216	11	0.7	-11.1	88.2	171.2	389.3
2216	12	-6.2	-17.9	67.7	189.5	389.3
2217	1	-8.6	-20.3	65.4	148.0	389.3
2217	2	-9.1	-20.9	59.1	342.7	389.3
2217	3	0.1	-11.7	62.7	775.5	389.3
2217	4	5.2	-6.7	62.8	990.9	389.3
2217	5	19.2	7.3	78.0	1112.0	389.3
2217	6	19.1	7.2	105.2	892.9	389.3
2217	7	22.9	11.0	117.3	922.4	389.3
2217	8	22.0	10.1	120.1	669.5	389.3
2217	9	14.5	2.6	106.3	547.4	389.3
2217	10	7.2	-4.7	78.1	271.5	389.3
2217	11	2.7	-9.1	83.5	141.5	389.3
2217	12	-5.2	-17.0	64.4	161.9	389.3
2218	1	-12.0	-23.7	60.3	155.2	389.3
2218	2	-14.3	-26.0	52.7	391.9	389.3
2218	3	-3.2	-15.0	60.5	691.1	389.3
2218	4	6.2	-5.7	67.6	871.1	389.3
2218	5	11.0	-0.8	74.9	1053.6	389.3
2218	6	20.3	8.4	112.2	1137.2	389.3
2218	7	23.4	11.5	125.1	864.0	389.3
2218	8	21.4	9.5	120.0	699.7	389.3
2218	9	14.5	2.6	111.1	596.6	389.3
2218	10	8.8	-3.1	92.1	280.5	389.3
2218	11	-3.0	-14.8	69.8	138.9	389.3
2218	12	-7.0	-18.8	65.1	177.5	389.3
2219	1	-10.2	-22.0	60.2	154.0	389.3
2219	2	-9.6	-21.3	53.7	418.4	389.3
2219	3	-2.4	-14.1	48.7	742.2	389.3
2219	4	5.3	-6.5	61.8	891.9	389.3
2219	5	14.9	3.1	80.5	1121.0	389.3
2219	6	19.5	7.6	106.2	1147.3	389.3
2219	7	23.5	11.6	146.2	883.4	389.3
2219	8	22.6	10.7	105.3	761.5	389.3
2219	9	15.4	3.6	104.6	536.9	389.3
2219	10	3.7	-8.1	86.8	278.3	389.3
2219	11	-1.6	-13.4	79.5	176.7	389.3
2219	12	-10.3	-22.0	64.0	143.7	389.3
2220	1	-11.7	-23.5	65.2	108.0	389.3
2220	2	-8.0	-19.7	55.1	373.5	389.3
2220	3	-1.9	-13.7	55.7	753.3	389.3
2220	4	3.8	-8.0	61.3	998.6	389.3
2220	5	13.7	1.8	80.0	1013.7	389.3
2220	6	18.8	6.9	111.7	1030.8	389.3
2220	7	22.2	10.3	133.4	815.8	389.3
2220	8	20.0	8.2	102.4	682.4	389.3
2220	9	15.1	3.2	117.0	612.4	389.3
2220	10	8.9	-3.0	84.1	310.4	389.3
2220	11	1.5	-10.3	85.3	159.8	389.3
2220	12	-4.4	-16.2	65.4	181.0	389.3
2221	1	-12.6	-24.3	61.1	149.4	389.3
2221	2	-6.4	-18.1	55.9	376.8	389.3
2221	3	-2.6	-14.4	56.8	747.4	389.3
2221	4	7.4	-4.4	68.2	858.6	389.3
2221	5	13.6	1.7	76.5	980.6	389.3
2221	6	20.2	8.3	100.5	940.3	389.3
2221	7	21.3	9.4	117.7	954.2	389.3
2221	8	20.9	9.0	106.1	728.7	389.3
2221	9	13.7	1.8	111.2	528.4	389.3
2221	10	8.5	-3.3	75.0	309.1	389.3
2221	11	0.9	-10.9	81.9	204.2	389.3
2221	12	-9.3	-21.0	69.5	152.7	389.3
2222	1	-5.5	-17.3	58.4	125.9	389.3
2222	2	-10.9	-22.6	53.1	342.1	389.3
2222	3	-5.2	-17.0	54.7	705.1	389.3
2222	4	5.2	-6.6	65.9	1010.7	389.3
2222	5	12.5	0.6	75.5	1054.2	389.3
2222	6	18.5	6.6	113.3	997.8	389.3
2222	7	23.7	11.8	120.7	996.1	389.3
2222	8	19.0	7.1	98.8	736.4	389.3
2222	9	16.5	4.6	102.0	567.5	389.3
2222	10	9.0	-2.8	85.2	264.5	389.3
2222	11	0.5	-11.3	80.8	172.0	389.3
2222	12	-8.4	-20.2	62.5	174.7	389.3
2223	1	-8.7	-20.5	57.7	152.2	389.3
2223	2	-8.6	-20.3	55.3	302.9	389.3
2223	3	-3.4	-15.2	52.9	797.5	389.3
2223	4	5.2	-6.6	65.8	1060.8	389.3
2223	5	13.5	1.7	63.7	1076.0	389.3
2223	6	19.7	7.8	104.8	988.6	389.3
2223	7	22.0	10.1	130.2	919.4	389.3
2223	8	19.3	7.4	118.7	686.1	389.3
2223	9	16.3	4.5	98.6	587.0	389.3
2223	10	7.6	-4.2	81.3	291.3	389.3
2223	11	-1.0	-12.8	83.3	145.5	389.3
2223	12	-6.2	-17.9	69.5	143.9	389.3
2224	1	-13.9	-25.7	61.8	152.0	389.3
2224	2	-11.2	-22.9	57.9	366.7	389.3
2224	3	-0.3	-12.1	57.9	681.8	389.3
2224	4	5.8	-6.0	62.6	1103.9	389.3
2224	5	14.3	2.5	73.7	803.6	389.3
2224	6	19.6	7.8	100.6	983.5	389.3
2224	7	23.0	11.1	105.7	915.1	389.3
2224	8	23.0	11.1	92.7	758.1	389.3
2224	9	14.8	2.9	106.5	596.3	389.3
2224	10	6.2	-5.6	84.1	324.3	389.3
2224	11	-2.1	-13.9	85.4	183.5	389.3
2224	12	-7.2	-18.9	66.0	132.4	389.3
2225	1	-10.0	-21.7	57.4	111.1	389.3
2225	2	-10.5	-22.3	62.1	297.3	389.3
2225	3	0.8	-11.0	55.5	809.2	389.3
2225	4	6.5	-5.3	63.5	1010.6	389.3
2225	5	12.5	0.6	72.8	966.0	389.3
2225	6	16.9	5.0	106.6	1084.6	389.3
2225	7	22.3	10.4	117.2	763.6	389.3
2225	8	20.8	8.9	112.2	731.6	389.3
2225	9	14.7	2.8	107.2	670.7	389.3
2225	10	8.0	-3.8	80.5	285.1	389.3
2225	11	2.0	-9.8	103.2	161.5	389.3
2225	12	-6.8	-18.6	68.3	152.3	389.3
2226	1	-11.7	-23.5	58.4	147.7	389.3
2226	2	-11.2	-23.0	56.3	303.4	389.3
2226	3	-5.7	-17.5	62.8	660.9	389.3
2226	4	4.7	-7.1	68.2	993.1	389.3
2226	5	10.6	-1.2	86.6	993.5	389.3
2226	6	18.8	7.0	100.3	943.7	389.3
2226	7	21.6	9.8	127.5	666.2	389.3
2226	8	21.7	9.8	104.7	658.1	389.3
2226	9	15.0	3.1	99.2	580.6	389.3
2226	10	5.5	-6.3	72.4	292.5	389.3
2226	11	0.5	-11.3	72.6	160.6	389.3
2226	12	-6.4	-18.2	61.2	179.1	389.3
2227	1	-14.0	-25.7	52.9	138.9	389.3
2227	2	-9.4	-21.1	57.8	356.5	389.3
2227	3	-6.0	-17.7	53.3	742.1	389.3
2227	4	4.8	-7.0	59.0	978.9	389.3
2227	5	17.9	6.0	77.3	1058.9	389.3
2227	6	20.5	8.6	89.4	1048.6	389.3
2227	7	22.6	10.7	116.5	1025.6	389.3
2227	8	19.7	7.9	93.9	706.7	389.3
2227	9	11.5	-0.4	103.5	469.7	389.3
2227	10	9.1	-2.7	77.3	232.3	389.3
2227	11	-2.4	-14.2	82.0	181.3	389.3
2227	12	-9.4	-21.2	58.5	214.0	389.3
2228	1	-15.7	-27.4	53.9	146.8	389.3
2228	2	-11.1	-22.9	50.3	333.5	389.3
2228	3	-2.3	-14.1	52.2	745.3	389.3
2228	4	4.2	-7.6	61.9	885.2	389.3
2228	5	13.0	1.1	73.8	1089.5	389.3
2228	6	22.5	10.6	105.0	1174.2	389.3
2228	7	23.2	11.3	126.7	741.4	389.3
2228	8	22.3	10.4	113.3	904.1	389.3
2228	9	15.5	3.6	112.0	503.8	389.3
2228	10	4.7	-7.1	77.2	247.6	389.3
2228	11	-0.3	-12.1	82.7	186.9	389.3
2228	12	-8.7	-20.4	63.4	147.1	389.3
2229	1	-16.3	-28.1	67.9	121.9	389.3
2229	2	-8.3	-20.0	52.6	324.0	389.3
2229	3	-2.3	-14.1	59.5	683.4	389.3
2229	4	2.4	-9.4	67.8	1205.8	389.3
2229	5	14.9	3.1	68.3	925.5	389.3
2229	6	17.8	5.9	106.0	818.5	389.3
2229	7	23.4	11.5	127.2	725.1	389.3
2229	8	20.0	8.1	96.5	635.2	389.3
2229	9	15.1	3.3	92.6	477.6	389.3
2229	10	5.8	-6.0	80.9	278.3	389.3
2229	11	-1.3	-13.1	90.4	200.1	389.3
2229	12	-12.3	-24.0	63.0	173.1	389.3
2230	1	-6.7	-18.5	60.3	142.3	389.3
2230	2	-13.0	-24.7	56.4	405.8	389.3
2230	3	-5.2	-17.0	60.2	618.0	389.3
2230	4	5.2	-6.7	62.7	937.3	389.3
2230	5	12.5	0.6	73.7	1049.8	389.3
2230	6	19.8	7.9	92.0	1110.3	389.3
2230	7	20.4	8.5	132.2	960.1	389.3
2230	8	19.5	7.6	101.5	800.5	389.3
2230	9	13.8	1.9	106.7	553.0	389.3
2230	10	7.6	-4.2	86.6	270.2	389.3
2230	11	0.0	-11.8	86.8	169.7	389.3
2230	12	-8.8	-20.5	64.1	155.0	389.3
2231	1	-5.1	-16.9	65.5	132.6	389.3
2231	2	-4.7	-16.5	61.6	317.7	389.3
2231	3	-4.5	-16.3	51.1	824.4	389.3
2231	4	3.6	-8.2	62.6	994.9	389.3
2231	5	15.2	3.4	73.7	1078.5	389.3
2231	6	19.9	8.0	107.6	954.4	389.3
2231	7	22.6	10.7	134.6	906.1	389.3
2231	8	20.2	8.3	96.8	721.0	389.3
2231	9	14.7	2.9	102.5	538.1	389.3
2231	10	11.2	-0.7	86.5	301.4	389.3
2231	11	2.3	-9.6	94.3	191.6	389.3
2231	12	-7.2	-18.9	73.7	146.6	389.3
2232	1	-11.0	-22.8	61.4	128.6	389.3
2232	2	-11.6	-23.3	57.2	336.2	389.3
2232	3	-1.6	-13.4	61.9	757.1	389.3
2232	4	8.6	-3.3	67.5	967.7	389.3
2232	5	14.7	2.8	81.7	1139.1	389.3
2232	6	19.9	8.0	95.1	1034.3	389.3
2232	7	21.0	9.1	111.0	904.8	389.3
2232	8	20.3	8.4	111.4	652.4	389.3
2232	9	16.1	4.2	93.0	495.4	389.3
2232	10	8.8	-3.1	83.4	327.0	389.3
2232	11	0.2	-11.6	79.4	149.7	389.3
2232	12	-8.5	-20.3	74.9	162.9	389.3
2233	1	-9.2	-20.9	67.7	136.5	389.3
2233	2	-5.9	-17.7	56.4	359.1	389.3
2233	3	-4.4	-16.1	56.1	568.7	389.3
2233	4	10.8	-1.0	62.2	973.7	389.3
2233	5	21.8	9.9	75.1	1132.2	389.3
2233	6	18.6	6.8	104.9	836.8	389.3
2233	7	23.4	11.5	129.9	812.2	389.3
2233	8	20.2	8.4	107.0	913.4	389.3
2233	9	15.1	3.2	89.7	588.5	389.3
2233	10	8.2	-3.6	80.8	233.7	389.3
2233	11	1.8	-10.0	91.6	169.9	389.3
2233	12	-10.4	-22.2	62.4	137.7	389.3
2234	1	-11.9	-23.7	50.8	163.8	389.3
2234	2	-9.4	-21.2	67.2	299.0	389.3
2234	3	-3.4	-15.2	52.2	767.9	389.3
2234	4	4.1	-7.7	66.1	911.2	389.3
2234	5	12.3	0.4	59.9	1171.6	389.3
2234	6	23.6	11.7	100.8	1090.2	389.3
2234	7	24.5	12.6	111.5	775.2	389.3
2234	8	20.1	8.2	107.5	694.4	389.3
2234	9	14.8	2.9	106.7	677.0	389.3
2234	10	5.2	-6.6	94.8	264.8	389.3
2234	11	0.2	-11.6	90.4	189.0	389.3
2234	12	-11.9	-23.6	65.3	200.1	389.3
2235	1	-9.9	-21.7	68.2	144.9	389.3
2235	2	-10.9	-22.6	56.2	392.5	389.3
2235	3	-5.5	-17.3	59.5	615.9	389.3
2235	4	4.3	-7.5	62.3	1023.8	389.3
2235	5	14.6	2.7	72.4	1137.3	389.3
2235	6	23.6	11.7	126.0	993.6	389.3
2235	7	23.2	11.3	130.8	819.6	389.3
2235	8	21.2	9.3	122.0	740.7	389.3
